,date,title,url,count
0,20200301, 문 대통령 “담당자 현장 방문해 마스크 문제 챙기라”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002487354,176
1,20200301," 문 대통령, 성난 ‘마스크 민심’에 “현장 가서 해결하라”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001294031,9822
2,20200301, [속보] 文대통령 “마스크 구입 어려운게 현실…해결책 최우선 강구”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=016&aid=0001642388,15581
3,20200301, 문 대통령 “정부 담당자들이 직접 현장 방문해 마스크 공급 해결하라”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0002995011,55
4,20200301," '마스크 탁상행정'에 문 대통령 ""현장 나가 해결하라""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004494482,2584
5,20200301, 文대통령의 긴급 지시 “마스크 문제 해결 모든 대책 강구해야”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004587209,34
6,20200301," 文대통령 ""마스크 공급·유통 장애 땐 법·제도 시급 정비""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009730858,1782
7,20200301," 文대통령, 3·1절 기념식서 “코로나19 극복할 것…北과 보건분야 공동협력 바래”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=020&aid=0003272668,2444
8,20200301," 文대통령 ""마스크 문제 해결, 모든 대책 최우선 강구"" (상보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004634183,1485
9,20200301," 문 대통령, 홍남기·이의경 긴급보고 받고 “마스크 문제 해결을 최우선적으로 강구하라” 지시",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=030&aid=0002870134,27
10,20200301," 문재인 대통령 ""3·1운동 저력으로 코로나 위기 극복…경제 활기 되살리자""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=015&aid=0004298976,678
11,20200301, 무거운 분위기·최소인원…'코로나 위기' 묻어난 3·1절 기념식(종합),https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004494337,70
12,20200301, 봉오동·청산리 전투 100년 만에…홍범도 장군 돌아온다,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004587161,5
13,20200301," 文 ""3·1정신으로 코로나 극복·경제 활력 살릴 것""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=011&aid=0003702618,178
14,20200301, 코로나19 탓 '최소화'한 3·1절 기념식…훈장수여도 생략(종합2보),https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011439316,4
15,20200301," 文대통령 ""3·1운동 정신 되새겨...온 국민 함께 코로나 극복""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004381461,1309
16,20200301," 文대통령, 위기극복 강조 “코로나19, 반드시 이겨낼 것”(종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004587124,20
17,20200301, 띄엄띄엄 앉고 악수 최소화…3·1절 기념식 풍경,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001293935,0
18,20200301, 코로나19 탓에…3·1절 101주년 기념식 최소 형식 진행,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=079&aid=0003329838,0
19,20200301, 코로나 극복 메시지 '전진 배치'…정세 언급 줄어든 3·1절 기념사,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009730582,779
20,20200301, 만세삼창 하는 문재인 대통령 내외와 참석자들,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004493849,0
21,20200301, 101주년 3.1절 기념식 갖는 문재인 대통령 내외,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004493847,4
22,20200301," 문 대통령, 3·1절 101주년...""우리 모두가 방역의 주체""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=030&aid=0002870077,3062
23,20200301," 文대통령 ""3·1독립운동 정신으로 '코로나19' 이겨낼 것"" (전문)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=629&aid=0000017323,12
24,20200301," 문 대통령 ""TK 외롭지 않다"" 위로와 격려 건네…'전폭지원' 약속",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011438783,594
25,20200301," 문재인 대통령 내외, 101주년 3.1절 기념식",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004493842,0
26,20200301," 문 대통령 ""대구 모인 의료인과 성금…단합의 3·1정신 코로나 극복""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004493835,19
27,20200301," 정부, 한일 수출갈등 지속에도 일본에 코로나19 협력 위해 손길",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011438737,128
28,20200301," 문재인 대통령, 3.1절 만세삼창 [경향포토]",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0002994967,20
29,20200301, 만세삼창 하는 참석자들,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009730259,0
30,20200301, 독립영웅 3인의 만세 따라 부르는 참석자들,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009730248,0
