,date,title,url,count
0,20200501," [속보] 문대통령, 고성산불 긴급지시 ""주민대피 철저…진화 자원 총동원 준비""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004617112,3
1,20200501," 靑, '김정은 사망설'에 ""특이동향 없다"" 재확인",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004417757,292
2,20200501, “노동자가 사회 주류…산재 줄이는 데 최선”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0003006902,9
3,20200501, 강기정 “전 국민 고용보험이 ‘포스트 코로나’ 과제”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=032&aid=0003006888,12
4,20200501," 당청 일제히 ""전 국민 고용보험""…제도화 추진 주목",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011584051,317
5,20200501," 강기정 ""청와대·정부, 개헌 전혀 생각하지 않고 있다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009843307,81
6,20200501," 당정청, '코로나 극복' 노사정 대화 강조…노동계 참여 촉구",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009843298,7
7,20200501, '라임 사태 막았다'던 전 靑행정관 재판에…뇌물 받고 정보 빼줘(종합),https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011584021,200
8,20200501," 여권 ""개헌 검토 안한다""…'여권발 개헌론' 일제 차단",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011583982,219
9,20200501," 강기정 靑 정무수석 ""청와대·정부, 개헌 전혀 생각 안해""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004616994,10
10,20200501," 文대통령, 청와대 인근 곰탕집서 '깜짝점심'…""식당이용 활발했으면""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=015&aid=0004333569,94
