,date,title,url,count
0,20200701, 안보라인 재편 가시화…靑안보실장 서훈에 무게,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011717516,18
1,20200701, 이달 방한설 쏟아지는 비건 판문점서 北 접촉 시도하나,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004453636,13
2,20200701," 다시 '촉진자'로…문대통령, 3차 북미정상회담 띄우나",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011717474,2054
3,20200701," 文대통령 ""美 11월 대선前 북미대화 추진""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=009&aid=0004606820,25
4,20200701," 文, 개성 폭파 직후 워싱턴에 美北회담 제안…靑 ""美도 공감""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=009&aid=0004606803,3783
5,20200701, 청와대 “참모들 다주택 처분 권고 여전히 유효”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=028&aid=0002503350,28
6,20200701, `내로남불` 靑…다주택자 비난에 해명 급급,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=009&aid=0004606795,2837
7,20200701," 문대통령, 美대선 전 북미대화 카드…트럼프 재선가도 '겨냥'",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004729860,175
8,20200701," 대북전단살포 탈북민 단체 면담한 통합당 ""정부에 표현의 자유 위협받아…안타까운 상황""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=029&aid=0002608121,0
9,20200701," 靑 ""6·25 전사자 유해 옮겨진 이유, 오로지 코로나 방역 때문""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=029&aid=0002608120,2
10,20200701," 靑, 외교안보라인 하마평에 ""인사 발설 처벌해야"" 즉답 피해",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004678333,18
11,20200701, 문대통령 “미국 대선 이전 북미 대화 자리 마련할 계획”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=031&aid=0000545603,20
12,20200701," 靑 ""조선일보 눈에는 정부의 영웅예우 노력이 쇼로밖에 안보이냐""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=008&aid=0004433689,107
13,20200701," 기약없는 문대통령 개원연설…""8번 썼다 지웠다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0011717170,47
14,20200701," 靑 ""文대통령, 개원 연설문 8번 고쳐 써…사장될 위기""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009945221,33
15,20200701," 문대통령, 국회개원 지연에 연설문 8번 고쳐 써…청 ""답답한 마음""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004729566,157
16,20200701," 진중권 ""靑 조국 딸 표창장 위조 몰랐다고 생각…나도 참 순진했다""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=015&aid=0004371790,204
17,20200701," 靑 “6·25 전쟁행사 ‘쇼’라고 비판한 조선일보, 강한 유감”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=018&aid=0004678308,41
18,20200701," 靑 ""유해 2호기로 옮긴 것은 발열자 발생 때문"" (종합)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004710023,56
19,20200701," 靑 ""文대통령 국회 개원연설문 8번 고쳐…사장될 위기""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=629&aid=0000031509,5
20,20200701," [속보] 靑 ""문대통령, 국회 개원 연설문 8번 고쳐썼지만 사장 위기""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=023&aid=0003543271,54
21,20200701," 靑 “다주택자 참모들, 당연히 집 팔아야”",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001337341,18
22,20200701," [속보]靑 ""文대통령, 개원 연설문 사장 위기...8번 고쳐""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=014&aid=0004453431,129
23,20200701," 靑 ""유해, 승무원 발열자 발생해 공중급유기 2호기로 옮겨져""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004709969,0
24,20200701," 靑 ""文대통령 개원연설문 여덟번 준비했는데…""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004709968,18
25,20200701," 靑 ""文대통령 6월5일에 30분 분량 개원연설 준비""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=277&aid=0004709966,10
26,20200701," [속보]靑 ""문대통령 개원 연설문 3번 전면 개작…연설문 사장될 위기""",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=421&aid=0004729200,1
27,20200701," 文대통령 ""美 대선 전 북미회담 추진 필요""…靑 ""미국도 공감""(종합2보)",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=003&aid=0009944914,151
28,20200701, 靑 “인사는 대통령 권한…외부 발설자 처벌해야”,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=005&aid=0001337331,236
